Id,Probability
51808,0.19446836
51809,0.2570557
51810,0.43857908
51811,0.4388937
51812,0.49384382
51813,0.0495143
51814,0.619818
51815,0.36337927
51816,0.19869913
51817,0.12165615
51818,0.50787324
51819,0.09437779
51820,0.33725533
51821,0.88940316
51822,0.18165328
51823,0.5126056
51824,0.22737016
51825,0.12190362
51826,0.18160307
51827,0.21094702
51828,0.26692638
51829,0.5967324
51830,0.13205169
51831,0.7974447
51832,0.10196429
51833,0.09240817
51834,0.11489957
51835,0.2058883
51836,0.2003544
51837,0.8183044
51838,0.2834918
51839,0.29749432
51840,0.14278027
51841,0.46045032
51842,0.14771342
51843,0.44835275
51844,0.18997447
51845,0.10885528
51846,0.14670698
51847,0.253449
51848,0.2003614
51849,0.8969906
51850,0.8644564
51851,0.27230692
51852,0.14990124
51853,0.16154397
51854,0.20858267
51855,0.16200615
51856,0.6420109
51857,0.12966079
51858,0.198105
51859,0.5427121
51860,0.12303132
51861,0.23491465
51862,0.49163952
51863,0.6806698
51864,0.28428534
51865,0.15654975
51866,0.25594163
51867,0.18709826
51868,0.13392773
51869,0.21339825
51870,0.32212064
51871,0.36460304
51872,0.15499695
51873,0.6665139
51874,0.4958441
51875,0.13400993
51876,0.15006259
51877,0.0767318
51878,0.18895619
51879,0.15833244
51880,0.26435906
51881,0.622764
51882,0.37740305
51883,0.66552985
51884,0.1026005
51885,0.23021875
51886,0.5502238
51887,0.5442387
51888,0.17173989
51889,0.28547385
51890,0.14161001
51891,0.062482983
51892,0.3211659
51893,0.20566647
51894,0.14811723
51895,0.113200545
51896,0.5996372
51897,0.15163635
51898,0.18766777
51899,0.44802165
51900,0.121725924
51901,0.284641
51902,0.60087967
51903,0.037382104
51904,0.1603487
51905,0.13609448
51906,0.44912463
51907,0.08654755
51908,0.63172054
51909,0.052434515
51910,0.1479069
51911,0.1673338
51912,0.07462042
51913,0.6623274
51914,0.6443501
51915,0.39813128
51916,0.07565816
51917,0.15478313
51918,0.24847566
51919,0.060981378
51920,0.42587402
51921,0.123027004
51922,0.2061348
51923,0.09994148
51924,0.1809429
51925,0.8927517
51926,0.73262215
51927,0.17190368
51928,0.18545094
51929,0.20101637
51930,0.16074882
51931,0.14239193
51932,0.121544845
51933,0.1742735
51934,0.9395309
51935,0.18190192
51936,0.07153546
51937,0.2447739
51938,0.35741177
51939,0.6299307
51940,0.4841651
51941,0.3243861
51942,0.46031186
51943,0.19437683
51944,0.19742663
51945,0.38922074
51946,0.46773005
51947,0.26870492
51948,0.0725261
51949,0.1836735
51950,0.09071275
51951,0.6952418
51952,0.17278257
51953,0.7984229
51954,0.54746276
51955,0.66434324
51956,0.13055153
51957,0.082896784
51958,0.17933092
51959,0.6032517
51960,0.22296461
51961,0.17566039
51962,0.22893643
51963,0.10489735
51964,0.15933162
51965,0.55701023
51966,0.22702256
51967,0.75852096
51968,0.14944358
51969,0.7824639
51970,0.8846264
51971,0.8968677
51972,0.16422589
51973,0.14045995
51974,0.51297283
51975,0.13484152
51976,0.4379495
51977,0.13105048
51978,0.2811336
51979,0.6278082
51980,0.13270445
51981,0.19213353
51982,0.1648159
51983,0.15114799
51984,0.11500051
51985,0.14692383
51986,0.65375364
51987,0.13044648
51988,0.547652
51989,0.12526165
51990,0.3415933
51991,0.19045068
51992,0.3091772
51993,0.27354437
51994,0.13076243
51995,0.17331682
51996,0.53068256
51997,0.1607728
51998,0.20232704
51999,0.110210285
52000,0.64745057
52001,0.12585634
52002,0.12060715
52003,0.062117063
52004,0.14633474
52005,0.9630819
52006,0.09172845
52007,0.45161125
52008,0.15818892
52009,0.14344452
52010,0.23045729
52011,0.21582481
52012,0.23154256
52013,0.6084185
52014,0.0782823
52015,0.17116186
52016,0.6493901
52017,0.95171994
52018,0.28848216
52019,0.18581344
52020,0.09502874
52021,0.10871571
52022,0.6248454
52023,0.2429169
52024,0.18870565
52025,0.0726052
52026,0.19375391
52027,0.29400998
52028,0.12015196
52029,0.46231604
52030,0.07341127
52031,0.798453
52032,0.22457473
52033,0.20158197
52034,0.5019268
52035,0.16685058
52036,0.11346538
52037,0.2009602
52038,0.63151026
52039,0.9091101
52040,0.09953715
52041,0.1063332
52042,0.653739
52043,0.114125274
52044,0.16918613
52045,0.41535014
52046,0.6785577
52047,0.56280935
52048,0.29045665
52049,0.21212462
52050,0.19609743
52051,0.04492303
52052,0.5415039
52053,0.17902052
52054,0.89102036
52055,0.20357037
52056,0.36850798
52057,0.2465582
52058,0.38144135
52059,0.12359138
52060,0.123527065
52061,0.57436883
52062,0.3042791
52063,0.109027445
52064,0.2338619
52065,0.35532892
52066,0.6405913
52067,0.16955538
52068,0.9520433
52069,0.37474138
52070,0.46115804
52071,0.092116766
52072,0.10639204
52073,0.44665763
52074,0.19427678
52075,0.064641
52076,0.1273654
52077,0.1186448
52078,0.77613115
52079,0.08479068
52080,0.94016844
52081,0.25436434
52082,0.38271287
52083,0.1113265
52084,0.13913527
52085,0.9300049
52086,0.39166394
52087,0.6582376
52088,0.27021956
52089,0.0768048
52090,0.40480936
52091,0.9559199
52092,0.15538545
52093,0.3826537
52094,0.4742689
52095,0.54168767
52096,0.5285741
52097,0.06859252
52098,0.09860237
52099,0.12943639
52100,0.21824767
52101,0.20081273
52102,0.22024542
52103,0.14817005
52104,0.24590604
52105,0.64081216
52106,0.24126473
52107,0.35192972
52108,0.76202023
52109,0.23395202
52110,0.17025866
52111,0.80219626
52112,0.19337381
52113,0.8228603
52114,0.94160646
52115,0.13799979
52116,0.10453512
52117,0.37957007
52118,0.19805077
52119,0.14816694
52120,0.69324124
52121,0.16087724
52122,0.2712247
52123,0.09104837
52124,0.121948026
52125,0.15788378
52126,0.17964509
52127,0.17556192
52128,0.2627802
52129,0.14803442
52130,0.37472197
52131,0.60372424
52132,0.47624555
52133,0.97675854
52134,0.07650381
52135,0.41376835
52136,0.058123812
52137,0.46804938
52138,0.7271764
52139,0.6177284
52140,0.15727021
52141,0.65594816
52142,0.96556365
52143,0.81424975
52144,0.7520347
52145,0.31127208
52146,0.96623194
52147,0.111271665
52148,0.06426027
52149,0.14798965
52150,0.4547145
52151,0.0628362
52152,0.05413997
52153,0.36725095
52154,0.36681145
52155,0.3887016
52156,0.21625087
52157,0.58201975
52158,0.09905827
52159,0.2113035
52160,0.7094557
52161,0.2113947
52162,0.15437381
52163,0.31971022
52164,0.18264434
52165,0.15761858
52166,0.06312028
52167,0.37341836
52168,0.5907625
52169,0.9245292
52170,0.10585284
52171,0.31884062
52172,0.82317287
52173,0.12886773
52174,0.5029048
52175,0.17156559
52176,0.4126363
52177,0.39042553
52178,0.34751156
52179,0.19526266
52180,0.113915786
52181,0.5846954
52182,0.6642755
52183,0.08662558
52184,0.13575916
52185,0.14495018
52186,0.4386971
52187,0.2767131
52188,0.11752092
52189,0.12272011
52190,0.08266068
52191,0.22890012
52192,0.08952244
52193,0.071739726
52194,0.93575215
52195,0.060658447
52196,0.58352673
52197,0.5314063
52198,0.27857068
52199,0.15404697
52200,0.674406
52201,0.16674179
52202,0.2299084
52203,0.09407337
52204,0.5381359
52205,0.14982218
52206,0.5121889
52207,0.2303896
52208,0.11479615
52209,0.15092498
52210,0.119759075
52211,0.2968459
52212,0.27739143
52213,0.35173193
52214,0.895613
52215,0.7274045
52216,0.26695123
52217,0.63602066
52218,0.30206144
52219,0.15970738
52220,0.19990778
52221,0.06293868
52222,0.09983081
52223,0.8057465
52224,0.5808424
52225,0.08195388
52226,0.37529546
52227,0.14503165
52228,0.5197801
52229,0.576386
52230,0.23858643
52231,0.49720746
52232,0.25502545
52233,0.4356827
52234,0.8294406
52235,0.9124099
52236,0.67137873
52237,0.5644795
52238,0.086720854
52239,0.16052772
52240,0.1163163
52241,0.27056432
52242,0.20087385
52243,0.41372696
52244,0.98098844
52245,0.16408497
52246,0.23680042
52247,0.08874183
52248,0.34923145
52249,0.46366933
52250,0.59147906
52251,0.13086092
52252,0.7021738
52253,0.10127989
52254,0.34286052
52255,0.0849728
52256,0.44479665
52257,0.114040315
52258,0.29402104
52259,0.391345
52260,0.66415375
52261,0.91091305
52262,0.16697206
52263,0.091661245
52264,0.52412415
52265,0.13973562
52266,0.10959665
52267,0.08976008
52268,0.63515586
52269,0.18073952
52270,0.91356444
52271,0.069440514
52272,0.16374238
52273,0.30808455
52274,0.11284152
52275,0.74548423
52276,0.38224626
52277,0.45022473
52278,0.25844833
52279,0.34996465
52280,0.25379622
52281,0.3184194
52282,0.15968685
52283,0.23754238
52284,0.47298956
52285,0.14838517
52286,0.32700613
52287,0.2274717
52288,0.117290586
52289,0.20729917
52290,0.7617024
52291,0.15731746
52292,0.43001541
52293,0.9304893
52294,0.4478545
52295,0.17512532
52296,0.9306686
52297,0.060762435
52298,0.14874583
52299,0.45052114
52300,0.11951225
52301,0.21365751
52302,0.48483053
52303,0.18506645
52304,0.6788995
52305,0.060435962
52306,0.12261876
52307,0.806486
52308,0.31644976
52309,0.2564866
52310,0.7172134
52311,0.12382119
52312,0.15011655
52313,0.12864545
52314,0.17593841
52315,0.95267725
52316,0.2726231
52317,0.16216499
52318,0.108692676
52319,0.15971364
52320,0.16587296
52321,0.14363925
52322,0.8912916
52323,0.7332264
52324,0.20586552
52325,0.40315777
52326,0.86252314
52327,0.15767163
52328,0.10559132
52329,0.2344303
52330,0.4217211
52331,0.139657
52332,0.41145426
52333,0.068937466
52334,0.11030628
52335,0.09315773
52336,0.27552855
52337,0.10026348
52338,0.58276874
52339,0.55615354
52340,0.101325184
52341,0.5902662
52342,0.13634185
52343,0.57497215
52344,0.32647172
52345,0.15136048
52346,0.11471105
52347,0.30460933
52348,0.10986842
52349,0.11143983
52350,0.1932184
52351,0.1868342
52352,0.78224146
52353,0.17348196
52354,0.20099643
52355,0.11990591
52356,0.31310165
52357,0.70072854
52358,0.3843552
52359,0.2458268
52360,0.22088817
52361,0.5286062
52362,0.101425335
52363,0.09679617
52364,0.14346401
52365,0.108548634
52366,0.13076064
52367,0.14821316
52368,0.25001258
52369,0.1472822
52370,0.90103465
52371,0.2913252
52372,0.2501279
52373,0.13953319
52374,0.89445156
52375,0.18176809
52376,0.07278122
52377,0.13559742
52378,0.119885124
52379,0.06844102
52380,0.58580095
52381,0.69727147
52382,0.7935175
52383,0.05380532
52384,0.4619584
52385,0.5121848
52386,0.45675924
52387,0.5489608
52388,0.98305666
52389,0.19009191
52390,0.16737345
52391,0.36145115
52392,0.08733425
52393,0.17507325
52394,0.33561248
52395,0.20475952
52396,0.8176947
52397,0.13990387
52398,0.65856457
52399,0.43842205
52400,0.10702053
52401,0.4464513
52402,0.13377556
52403,0.20977664
52404,0.66104347
52405,0.68873155
52406,0.18112552
52407,0.29897022
52408,0.19390003
52409,0.21448925
52410,0.8753888
52411,0.23392445
52412,0.21935117
52413,0.12250518
52414,0.23725092
52415,0.27064416
52416,0.15884392
52417,0.94178206
52418,0.24056391
52419,0.37041414
52420,0.15706384
52421,0.19147941
52422,0.3098487
52423,0.15488309
52424,0.122791454
52425,0.2359876
52426,0.14565915
52427,0.10134334
52428,0.65769887
52429,0.876723
52430,0.08040573
52431,0.1696509
52432,0.24734053
52433,0.15010005
52434,0.16607112
52435,0.18272573
52436,0.09592408
52437,0.1376769
52438,0.08299096
52439,0.3986316
52440,0.09094534
52441,0.26771972
52442,0.56282544
52443,0.46890423
52444,0.082908325
52445,0.24602447
52446,0.30588675
52447,0.9118271
52448,0.3706841
52449,0.41843754
52450,0.15893869
52451,0.25400597
52452,0.099969745
52453,0.15096104
52454,0.09507165
52455,0.13071351
52456,0.23389795
52457,0.4356369
52458,0.35428396
52459,0.22675896
52460,0.2744956
52461,0.35666385
52462,0.6964869
52463,0.6276792
52464,0.19738123
52465,0.092079565
52466,0.39361686
52467,0.564028
52468,0.14570978
52469,0.30782694
52470,0.51365256
52471,0.22188303
52472,0.44286615
52473,0.16572356
52474,0.12525412
52475,0.8568716
52476,0.0901177
52477,0.15899359
52478,0.189884
52479,0.3151085
52480,0.39900407
52481,0.41470277
52482,0.1485694
52483,0.06994246
52484,0.1830411
52485,0.90614986
52486,0.3696679
52487,0.9463028
52488,0.7856352
52489,0.27746212
52490,0.1871681
52491,0.22178882
52492,0.30221656
52493,0.19875056
52494,0.08238052
52495,0.10288821
52496,0.47864965
52497,0.16438247
52498,0.93184495
52499,0.33560064
52500,0.117486514
52501,0.5852557
52502,0.14688514
52503,0.38853073
52504,0.08843356
52505,0.25825122
52506,0.10868785
52507,0.06563986
52508,0.13473958
52509,0.88056517
52510,0.19468641
52511,0.8278475
52512,0.17537218
52513,0.26032263
52514,0.39372694
52515,0.18505915
52516,0.09940527
52517,0.18121399
52518,0.12923461
52519,0.35246122
52520,0.09202549
52521,0.18621504
52522,0.12273917
52523,0.168296
52524,0.11542273
52525,0.13687788
52526,0.13541445
52527,0.6645198
52528,0.30478713
52529,0.77546924
52530,0.57909536
52531,0.13108279
52532,0.37240416
52533,0.2065301
52534,0.34843993
52535,0.08142244
52536,0.22796887
52537,0.20279494
52538,0.117850445
52539,0.37383693
52540,0.14043428
52541,0.12605526
52542,0.6558722
52543,0.5484687
52544,0.21012582
52545,0.14686573
52546,0.3458325
52547,0.28095827
52548,0.23640998
52549,0.051916227
52550,0.13602367
52551,0.1265456
52552,0.7496588
52553,0.1413658
52554,0.9525728
52555,0.12284458
52556,0.3627833
52557,0.62982273
52558,0.22765195
52559,0.15244703
52560,0.15292247
52561,0.5112545
52562,0.11211707
52563,0.0684613
52564,0.2900789
52565,0.15054967
52566,0.855183
52567,0.10339464
52568,0.902297
52569,0.054771308
52570,0.16897069
52571,0.95909125
52572,0.12841915
52573,0.078616165
52574,0.12476501
52575,0.11513415
52576,0.39084002
52577,0.16767803
52578,0.8829803
52579,0.12603933
52580,0.32426587
52581,0.11336752
52582,0.1434295
52583,0.11652879
52584,0.1431894
52585,0.16235235
52586,0.2134121
52587,0.14153981
52588,0.10509002
52589,0.4448328
52590,0.5394375
52591,0.58931845
52592,0.45354438
52593,0.13563158
52594,0.5544652
52595,0.30649093
52596,0.11591695
52597,0.12009563
52598,0.87689173
52599,0.2587252
52600,0.24195313
52601,0.6122017
52602,0.12573373
52603,0.3413291
52604,0.24668872
52605,0.15750894
52606,0.18318419
52607,0.5517348
52608,0.16085
52609,0.8867757
52610,0.95088017
52611,0.10278228
52612,0.092931546
52613,0.7433205
52614,0.19839442
52615,0.5825797
52616,0.6417259
52617,0.6645727
52618,0.8907063
52619,0.55951774
52620,0.120966144
52621,0.15191543
52622,0.1084346
52623,0.108116075
52624,0.15136759
52625,0.15570536
52626,0.52759004
52627,0.9104558
52628,0.24446139
52629,0.30441642
52630,0.6141677
52631,0.4339234
52632,0.075465076
52633,0.17154647
52634,0.59471285
52635,0.8389563
52636,0.9474986
52637,0.13178797
52638,0.1801381
52639,0.32600814
52640,0.089510895
52641,0.087896965
52642,0.11330872
52643,0.46537644
52644,0.64539564
52645,0.09458767
52646,0.71575385
52647,0.206461
52648,0.66789126
52649,0.14715675
52650,0.295413
52651,0.7050414
52652,0.1840351
52653,0.123861484
52654,0.68448627
52655,0.32425755
52656,0.2308962
52657,0.11770745
52658,0.13455439
52659,0.19077669
52660,0.19441628
52661,0.10339487
52662,0.12552835
52663,0.09403268
52664,0.064168155
52665,0.113695174
52666,0.55377924
52667,0.06448287
52668,0.8080196
52669,0.11246458
52670,0.6259233
52671,0.10946955
52672,0.1713052
52673,0.13576628
52674,0.83666635
52675,0.13592541
52676,0.09026748
52677,0.066681236
52678,0.23951685
52679,0.8274091
52680,0.4319027
52681,0.11080398
52682,0.5130145
52683,0.87215376
52684,0.10736454
52685,0.8839137
52686,0.16743436
52687,0.3153882
52688,0.1704034
52689,0.16089973
52690,0.21662521
52691,0.24207516
52692,0.20198104
52693,0.38638765
52694,0.24946508
52695,0.13128126
52696,0.17631073
52697,0.66503394
52698,0.05493672
52699,0.21304324
52700,0.11418049
52701,0.112249956
52702,0.13421322
52703,0.6557889
52704,0.7786919
52705,0.8991052
52706,0.74706787
52707,0.3880909
52708,0.14129306
52709,0.73377013
52710,0.13858387
52711,0.25043622
52712,0.44281575
52713,0.13983598
52714,0.111315295
52715,0.30423406
52716,0.16514902
52717,0.24646232
52718,0.115214005
52719,0.09139178
52720,0.061041478
52721,0.13552208
52722,0.08099167
52723,0.21737078
52724,0.56446135
52725,0.32132953
52726,0.10751405
52727,0.6675539
52728,0.6390104
52729,0.13590883
52730,0.15220873
52731,0.94154733
52732,0.19681452
52733,0.3405523
52734,0.14529438
52735,0.4966109
52736,0.8097015
52737,0.09787522
52738,0.13738671
52739,0.22799097
52740,0.14221124
52741,0.68278927
52742,0.9188907
52743,0.1028734
52744,0.7663767
52745,0.26932716
52746,0.19592872
52747,0.64516056
52748,0.46325868
52749,0.14756179
52750,0.13222629
52751,0.3685585
52752,0.67949283
52753,0.18897194
52754,0.6027317
52755,0.56612754
52756,0.17486961
52757,0.20550986
52758,0.87276965
52759,0.5505079
52760,0.5101551
52761,0.592277
52762,0.31745166
52763,0.9257884
52764,0.7895961
52765,0.16746628
52766,0.23248173
52767,0.6527201
52768,0.20510146
52769,0.10906858
52770,0.05932797
52771,0.88294286
52772,0.080368444
52773,0.0999805
52774,0.172492
52775,0.11405479
52776,0.23876263
52777,0.104807585
52778,0.3585708
52779,0.7849526
52780,0.48773003
52781,0.26776192
52782,0.61180615
52783,0.2989813
52784,0.23113902
52785,0.18789656
52786,0.13688475
52787,0.1953668
52788,0.53577065
52789,0.20744652
52790,0.16596508
52791,0.4573978
52792,0.3791742
52793,0.6790453
52794,0.18406348
52795,0.89802504
52796,0.5203513
52797,0.15701662
52798,0.34134626
52799,0.10219186
52800,0.3138593
52801,0.17272541
52802,0.3145491
52803,0.20332865
52804,0.15596125
52805,0.5776638
52806,0.50909185
52807,0.14681964
52808,0.10213353
52809,0.44675514
52810,0.5422333
52811,0.26624092
52812,0.107301876
52813,0.12565379
52814,0.50645757
52815,0.13756189
52816,0.119467154
52817,0.10449624
52818,0.103512585
52819,0.20335436
52820,0.13758273
52821,0.9201815
52822,0.13846922
52823,0.28795397
52824,0.1334067
52825,0.08537154
52826,0.18571328
52827,0.58371854
52828,0.17818186
52829,0.15043919
52830,0.10733165
52831,0.76082706
52832,0.5212306
52833,0.58006644
52834,0.6067054
52835,0.93142945
52836,0.14029196
52837,0.74600196
52838,0.41897598
52839,0.32655123
52840,0.28026423
52841,0.17218207
52842,0.098359525
52843,0.13594289
52844,0.18873689
52845,0.22314027
52846,0.136551
52847,0.1819257
52848,0.16201442
52849,0.22825524
52850,0.047670778
52851,0.13933976
52852,0.19518241
52853,0.18402602
52854,0.6316718
52855,0.16051182
52856,0.26308176
52857,0.09291481
52858,0.91438407
52859,0.9684249
52860,0.26327595
52861,0.89012206
52862,0.06200146
52863,0.12743896
52864,0.13826519
52865,0.1746071
52866,0.06543523
52867,0.83906937
52868,0.08443667
52869,0.0954227
52870,0.49051836
52871,0.34803754
52872,0.94851834
52873,0.16783558
52874,0.1318082
52875,0.199791
52876,0.33476803
52877,0.1372875
52878,0.13046545
52879,0.18649237
52880,0.45889515
52881,0.39908776
52882,0.40787712
52883,0.16662805
52884,0.13622285
52885,0.13582724
52886,0.19681275
52887,0.15036055
52888,0.2571998
52889,0.22393516
52890,0.21456873
52891,0.18881245
52892,0.16533451
52893,0.43044934
52894,0.1518589
52895,0.63296705
52896,0.8079415
52897,0.09716324
52898,0.7617879
52899,0.8106742
52900,0.2556208
52901,0.4749128
52902,0.909205
52903,0.109024644
52904,0.6755334
52905,0.33216402
52906,0.7230611
52907,0.36855662
52908,0.15153694
52909,0.4433047
52910,0.93790156
52911,0.31777608
52912,0.24437499
52913,0.2636812
52914,0.0430241
52915,0.29065558
52916,0.23825487
52917,0.12445999
52918,0.5339817
52919,0.62895447
52920,0.12611549
52921,0.4150834
52922,0.10814677
52923,0.071659364
52924,0.11851772
52925,0.12100243
52926,0.4449242
52927,0.22354215
52928,0.81078035
52929,0.15252951
52930,0.4452777
52931,0.16054726
52932,0.450471
52933,0.17544867
52934,0.17606181
52935,0.20521992
52936,0.17942539
52937,0.3465872
52938,0.11770785
52939,0.111646995
52940,0.4736074
52941,0.36469772
52942,0.14686412
52943,0.11068839
52944,0.5364233
52945,0.5404002
52946,0.11451286
52947,0.2517163
52948,0.08780679
52949,0.35792175
52950,0.15282348
52951,0.14453128
52952,0.095259
52953,0.20928529
52954,0.6486565
52955,0.16047925
52956,0.38821998
52957,0.10418274
52958,0.15375344
52959,0.34168532
52960,0.19854131
52961,0.2831858
52962,0.18145417
52963,0.22287253
52964,0.16970101
52965,0.55541337
52966,0.12312562
52967,0.19620952
52968,0.15771732
52969,0.15288782
52970,0.13357674
52971,0.11894253
52972,0.19015993
52973,0.8259101
52974,0.6177876
52975,0.13856599
52976,0.12693827
52977,0.40627298
52978,0.10948958
52979,0.2881567
52980,0.07657565
52981,0.6169303
52982,0.91361713
52983,0.9747395
52984,0.10006202
52985,0.34592482
52986,0.06498372
52987,0.9598823
52988,0.14029627
52989,0.95697904
52990,0.6976831
52991,0.308609
52992,0.1596964
52993,0.88005763
52994,0.34448543
52995,0.65292513
52996,0.15241471
52997,0.39508232
52998,0.08479679
52999,0.24986416
53000,0.7532002
53001,0.25919104
53002,0.47128457
53003,0.18720713
53004,0.09639816
53005,0.12990338
53006,0.15499201
53007,0.2764716
53008,0.100586124
53009,0.38108963
53010,0.16109481
53011,0.58256936
53012,0.22677241
53013,0.15681139
53014,0.63748324
53015,0.10735008
53016,0.12813532
53017,0.43711728
53018,0.06403707
53019,0.71631324
53020,0.08858865
53021,0.7694936
53022,0.6665025
53023,0.69097924
53024,0.18545796
53025,0.19420758
53026,0.08091039
53027,0.088301785
53028,0.6696529
53029,0.6999755
53030,0.2789546
53031,0.1958383
53032,0.16968846
53033,0.115363814
53034,0.40832728
53035,0.22267413
53036,0.2403153
53037,0.6312052
53038,0.51304495
53039,0.2065693
53040,0.43632004
53041,0.26315257
53042,0.2007537
53043,0.14505877
53044,0.06632377
53045,0.18584223
53046,0.14701639
53047,0.20157169
53048,0.088357925
53049,0.08273626
53050,0.8415134
53051,0.5004213
53052,0.13970035
53053,0.1360812
53054,0.22698809
53055,0.13006291
53056,0.38621694
53057,0.87658614
53058,0.15940166
53059,0.93770415
53060,0.92349225
53061,0.07107112
53062,0.1271659
53063,0.9448724
53064,0.75336844
53065,0.10968292
53066,0.7338966
53067,0.9396427
53068,0.16430505
53069,0.21315643
53070,0.3062634
53071,0.70834947
53072,0.28641316
53073,0.23585908
53074,0.094327606
53075,0.42845806
53076,0.19017182
53077,0.33409494
53078,0.1666787
53079,0.24869815
53080,0.38126338
53081,0.1181694
53082,0.66382754
53083,0.4050211
53084,0.7419064
53085,0.15039505
53086,0.6054624
53087,0.9410258
53088,0.1245952
53089,0.7957715
53090,0.27439696
53091,0.25727308
53092,0.3988381
53093,0.15628374
53094,0.5973605
53095,0.12511545
53096,0.1168681
53097,0.16684577
53098,0.09352621
53099,0.1362741
53100,0.15878586
53101,0.12345465
53102,0.08028639
53103,0.26197731
53104,0.472526
53105,0.57688403
53106,0.43897313
53107,0.16050848
53108,0.1738941
53109,0.08754697
53110,0.12243745
53111,0.29811394
53112,0.2085138
53113,0.12832777
53114,0.95644915
53115,0.07975641
53116,0.47694653
53117,0.19768368
53118,0.08319054
53119,0.18875363
53120,0.8788932
53121,0.21281464
53122,0.122175805
53123,0.2142756
53124,0.23739696
53125,0.90935606
53126,0.15706794
53127,0.4697805
53128,0.18910098
53129,0.18297845
53130,0.18066905
53131,0.15396436
53132,0.16368628
53133,0.4277777
53134,0.15355213
53135,0.15394446
53136,0.18155664
53137,0.19551904
53138,0.16170777
53139,0.6799493
53140,0.16080707
53141,0.12931147
53142,0.47189656
53143,0.37740305
53144,0.095649764
53145,0.43283287
53146,0.12059526
53147,0.21174245
53148,0.020067636
53149,0.0577593
53150,0.6586418
53151,0.17201279
53152,0.2376444
53153,0.11172729
53154,0.078935616
53155,0.4487776
53156,0.2189754
53157,0.14045128
53158,0.56527674
53159,0.28623903
53160,0.08703497
53161,0.09831713
53162,0.9447423
53163,0.27984393
53164,0.7071557
53165,0.8349684
53166,0.9125575
53167,0.11240975
53168,0.20331722
53169,0.91557634
53170,0.14929557
53171,0.24945691
53172,0.5972276
53173,0.1476755
53174,0.6408722
53175,0.35157898
53176,0.08909101
53177,0.5847583
53178,0.28453106
53179,0.6021886
53180,0.32052636
53181,0.18481684
53182,0.19003847
53183,0.79302454
53184,0.59522444
53185,0.29776204
53186,0.1471156
53187,0.18070576
53188,0.079387955
53189,0.284377
53190,0.30814508
53191,0.10819448
53192,0.07757478
53193,0.2900365
53194,0.1010848
53195,0.43633664
53196,0.8178391
53197,0.11008363
53198,0.58083975
53199,0.36723223
53200,0.93467844
53201,0.17596714
53202,0.42867514
53203,0.27832487
53204,0.1776739
53205,0.5120023
53206,0.13949884
53207,0.1697996
53208,0.5559033
53209,0.14135672
53210,0.13614966
53211,0.15762784
53212,0.2963829
53213,0.12099022
53214,0.2112822
53215,0.1966435
53216,0.08408559
53217,0.13699056
53218,0.5448834
53219,0.09940848
53220,0.56661385
53221,0.3147489
53222,0.9696459
53223,0.14055072
53224,0.3283709
53225,0.59734976
53226,0.11054535
53227,0.14047702
53228,0.20342009
53229,0.8149003
53230,0.40982705
53231,0.19027016
53232,0.20686166
53233,0.12659281
53234,0.15574741
53235,0.71988726
53236,0.09794455
53237,0.8857719
53238,0.083869584
53239,0.04549937
53240,0.3617241
53241,0.054739866
53242,0.17016126
53243,0.113253064
53244,0.16330124
53245,0.060069256
53246,0.09884443
53247,0.93387103
53248,0.69443
53249,0.17658608
53250,0.17393522
53251,0.6180153
53252,0.19887024
53253,0.9066891
53254,0.15514034
53255,0.067186646
53256,0.071525395
53257,0.96519744
53258,0.92137766
53259,0.25161836
53260,0.57091254
53261,0.23239264
53262,0.66667235
53263,0.17719205
53264,0.14505334
53265,0.4431703
53266,0.20157826
53267,0.18900852
53268,0.24428427
53269,0.12667656
53270,0.09495361
53271,0.6739961
53272,0.1417637
53273,0.16488409
53274,0.08989425
53275,0.13991073
53276,0.1729593
53277,0.12721989
53278,0.60600245
53279,0.08942047
53280,0.12121765
53281,0.19320951
53282,0.3123488
53283,0.08912792
53284,0.072727084
53285,0.19953993
53286,0.11129317
53287,0.15944089
53288,0.37992114
53289,0.3731515
53290,0.91463614
53291,0.40859887
53292,0.38954428
53293,0.12398717
53294,0.86183655
53295,0.12225392
53296,0.4573183
53297,0.122469276
53298,0.20084694
53299,0.093560375
53300,0.14235613
53301,0.16688669
53302,0.25973707
53303,0.69273806
53304,0.14597416
53305,0.946207
53306,0.13318951
53307,0.081709705
53308,0.14909914
53309,0.4660735
53310,0.44359592
53311,0.2733853
53312,0.94164646
53313,0.548998
53314,0.18617155
53315,0.15457356
53316,0.12286335
53317,0.1241859
53318,0.078835174
53319,0.2018774
53320,0.12530081
53321,0.19614725
53322,0.14307332
53323,0.7516134
53324,0.53933287
53325,0.08652027
53326,0.33419758
53327,0.15228109
53328,0.1820578
53329,0.13812318
53330,0.73110676
53331,0.47480786
53332,0.07491684
53333,0.18897837
53334,0.15437724
53335,0.20863114
53336,0.15899283
53337,0.4567604
53338,0.23207848
53339,0.11849136
53340,0.40622956
53341,0.07787409
53342,0.15806614
53343,0.38126236
53344,0.51799375
53345,0.14704898
53346,0.31628457
53347,0.0864747
53348,0.21619546
53349,0.26730722
53350,0.21226825
53351,0.129297
53352,0.9580961
53353,0.15479699
53354,0.10382141
53355,0.42634532
53356,0.90670663
53357,0.15076613
53358,0.20434962
53359,0.16532034
53360,0.19997045
53361,0.09940445
53362,0.44210663
53363,0.19427621
53364,0.9555083
53365,0.6773129
53366,0.41030225
